INFO:root:Using Tensorboard, logs will be saved in workspace/20210407_2/logs
INFO:root:Creating model...
INFO:root:Setting up data...
INFO:root:loading annotations into memory...
INFO:root:Found 2823 annotation files.
INFO:root:Load 2823 xml files and 7698 boxes
INFO:root:Done (t=0.17s)
INFO:root:loading annotations into memory...
INFO:root:Found 500 annotation files.
INFO:root:Load 500 xml files and 1370 boxes
INFO:root:Done (t=0.03s)
INFO:root:Training batch size: 50
INFO:root:Starting training...
INFO:root:Start warming up...
INFO:root:warmup|Iter(1/150)| lr:1.48e-02| loss_qfl:0.0647| loss_bbox:1.6568| loss_dfl:0.5186| 
INFO:root:train|Epoch5/100|Iter225(0/56)| lr:1.40e-01| loss_qfl:0.3700| loss_bbox:0.5012| loss_dfl:0.1884| 
INFO:root:train|Epoch5/100|Iter235(10/56)| lr:1.40e-01| loss_qfl:0.3621| loss_bbox:0.5409| loss_dfl:0.1858| 
INFO:root:train|Epoch5/100|Iter245(20/56)| lr:1.40e-01| loss_qfl:0.3532| loss_bbox:0.5033| loss_dfl:0.1856| 
INFO:root:train|Epoch5/100|Iter255(30/56)| lr:1.40e-01| loss_qfl:0.3411| loss_bbox:0.5196| loss_dfl:0.1828| 
INFO:root:train|Epoch5/100|Iter265(40/56)| lr:1.40e-01| loss_qfl:0.3406| loss_bbox:0.4924| loss_dfl:0.1802| 
INFO:root:train|Epoch5/100|Iter275(50/56)| lr:1.40e-01| loss_qfl:0.3289| loss_bbox:0.5196| loss_dfl:0.1852| 
INFO:root:train|Epoch6/100|Iter281(0/56)| lr:1.40e-01| loss_qfl:0.4015| loss_bbox:0.4838| loss_dfl:0.1883| 
INFO:root:train|Epoch6/100|Iter291(10/56)| lr:1.40e-01| loss_qfl:0.3528| loss_bbox:0.5068| loss_dfl:0.1835| 
INFO:root:train|Epoch6/100|Iter301(20/56)| lr:1.40e-01| loss_qfl:0.3510| loss_bbox:0.5138| loss_dfl:0.1859| 
INFO:root:train|Epoch6/100|Iter311(30/56)| lr:1.40e-01| loss_qfl:0.3356| loss_bbox:0.4903| loss_dfl:0.1804| 
INFO:root:train|Epoch6/100|Iter321(40/56)| lr:1.40e-01| loss_qfl:0.3259| loss_bbox:0.4753| loss_dfl:0.1773| 
INFO:root:train|Epoch6/100|Iter331(50/56)| lr:1.40e-01| loss_qfl:0.3262| loss_bbox:0.4839| loss_dfl:0.1776| 
INFO:root:train|Epoch7/100|Iter337(0/56)| lr:1.40e-01| loss_qfl:0.3406| loss_bbox:0.4342| loss_dfl:0.1732| 
INFO:root:train|Epoch7/100|Iter347(10/56)| lr:1.40e-01| loss_qfl:0.3114| loss_bbox:0.5003| loss_dfl:0.1818| 
INFO:root:train|Epoch7/100|Iter357(20/56)| lr:1.40e-01| loss_qfl:0.3216| loss_bbox:0.4853| loss_dfl:0.1792| 
INFO:root:train|Epoch7/100|Iter367(30/56)| lr:1.40e-01| loss_qfl:0.3069| loss_bbox:0.4656| loss_dfl:0.1776| 
INFO:root:train|Epoch7/100|Iter377(40/56)| lr:1.40e-01| loss_qfl:0.3107| loss_bbox:0.4819| loss_dfl:0.1781| 
INFO:root:train|Epoch7/100|Iter387(50/56)| lr:1.40e-01| loss_qfl:0.3281| loss_bbox:0.4768| loss_dfl:0.1800| 
INFO:root:train|Epoch8/100|Iter393(0/56)| lr:1.40e-01| loss_qfl:0.3039| loss_bbox:0.4968| loss_dfl:0.1784| 
INFO:root:train|Epoch8/100|Iter403(10/56)| lr:1.40e-01| loss_qfl:0.2986| loss_bbox:0.4777| loss_dfl:0.1798| 
INFO:root:train|Epoch8/100|Iter413(20/56)| lr:1.40e-01| loss_qfl:0.3120| loss_bbox:0.4697| loss_dfl:0.1779| 
INFO:root:train|Epoch8/100|Iter423(30/56)| lr:1.40e-01| loss_qfl:0.3079| loss_bbox:0.4727| loss_dfl:0.1765| 
INFO:root:train|Epoch8/100|Iter433(40/56)| lr:1.40e-01| loss_qfl:0.3082| loss_bbox:0.4658| loss_dfl:0.1771| 
INFO:root:train|Epoch8/100|Iter443(50/56)| lr:1.40e-01| loss_qfl:0.3151| loss_bbox:0.4861| loss_dfl:0.1801| 
INFO:root:train|Epoch9/100|Iter449(0/56)| lr:1.40e-01| loss_qfl:0.2942| loss_bbox:0.4876| loss_dfl:0.1744| 
INFO:root:train|Epoch9/100|Iter459(10/56)| lr:1.40e-01| loss_qfl:0.2985| loss_bbox:0.4541| loss_dfl:0.1723| 
INFO:root:train|Epoch9/100|Iter469(20/56)| lr:1.40e-01| loss_qfl:0.2880| loss_bbox:0.4774| loss_dfl:0.1780| 
INFO:root:train|Epoch9/100|Iter479(30/56)| lr:1.40e-01| loss_qfl:0.2826| loss_bbox:0.4473| loss_dfl:0.1740| 
INFO:root:train|Epoch9/100|Iter489(40/56)| lr:1.40e-01| loss_qfl:0.2814| loss_bbox:0.4777| loss_dfl:0.1759| 
INFO:root:train|Epoch9/100|Iter499(50/56)| lr:1.40e-01| loss_qfl:0.3087| loss_bbox:0.4580| loss_dfl:0.1752| 
INFO:root:train|Epoch10/100|Iter505(0/56)| lr:1.40e-01| loss_qfl:0.3021| loss_bbox:0.4483| loss_dfl:0.1737| 
INFO:root:train|Epoch10/100|Iter515(10/56)| lr:1.40e-01| loss_qfl:0.3006| loss_bbox:0.4742| loss_dfl:0.1788| 
INFO:root:train|Epoch10/100|Iter525(20/56)| lr:1.40e-01| loss_qfl:0.2942| loss_bbox:0.4761| loss_dfl:0.1759| 
INFO:root:train|Epoch10/100|Iter535(30/56)| lr:1.40e-01| loss_qfl:0.2831| loss_bbox:0.4723| loss_dfl:0.1768| 
INFO:root:train|Epoch10/100|Iter545(40/56)| lr:1.40e-01| loss_qfl:0.2990| loss_bbox:0.4544| loss_dfl:0.1724| 
INFO:root:train|Epoch10/100|Iter555(50/56)| lr:1.40e-01| loss_qfl:0.2760| loss_bbox:0.4766| loss_dfl:0.1770| 
INFO:root:val|Epoch10/100|Iter561(0/500)| lr:1.40e-01| loss_qfl:0.0908| loss_bbox:0.2754| loss_dfl:0.1617| 
INFO:root:val|Epoch10/100|Iter561(10/500)| lr:1.40e-01| loss_qfl:0.2834| loss_bbox:0.3991| loss_dfl:0.1568| 
INFO:root:val|Epoch10/100|Iter561(20/500)| lr:1.40e-01| loss_qfl:0.2045| loss_bbox:0.4023| loss_dfl:0.1543| 
INFO:root:val|Epoch10/100|Iter561(30/500)| lr:1.40e-01| loss_qfl:0.3328| loss_bbox:0.5650| loss_dfl:0.1872| 
INFO:root:val|Epoch10/100|Iter561(40/500)| lr:1.40e-01| loss_qfl:0.2486| loss_bbox:0.5610| loss_dfl:0.1697| 
INFO:root:val|Epoch10/100|Iter561(50/500)| lr:1.40e-01| loss_qfl:0.3060| loss_bbox:0.5408| loss_dfl:0.1862| 
INFO:root:val|Epoch10/100|Iter561(60/500)| lr:1.40e-01| loss_qfl:0.2307| loss_bbox:0.4240| loss_dfl:0.1685| 
INFO:root:val|Epoch10/100|Iter561(70/500)| lr:1.40e-01| loss_qfl:0.2314| loss_bbox:0.5048| loss_dfl:0.1752| 
INFO:root:val|Epoch10/100|Iter561(80/500)| lr:1.40e-01| loss_qfl:0.2188| loss_bbox:0.6010| loss_dfl:0.1802| 
INFO:root:val|Epoch10/100|Iter561(90/500)| lr:1.40e-01| loss_qfl:0.2512| loss_bbox:0.5289| loss_dfl:0.1763| 
INFO:root:val|Epoch10/100|Iter561(100/500)| lr:1.40e-01| loss_qfl:0.2272| loss_bbox:0.5209| loss_dfl:0.1731| 
INFO:root:val|Epoch10/100|Iter561(110/500)| lr:1.40e-01| loss_qfl:0.2486| loss_bbox:0.5444| loss_dfl:0.2001| 
INFO:root:val|Epoch10/100|Iter561(120/500)| lr:1.40e-01| loss_qfl:0.1667| loss_bbox:0.4726| loss_dfl:0.1773| 
INFO:root:val|Epoch10/100|Iter561(130/500)| lr:1.40e-01| loss_qfl:0.3901| loss_bbox:0.5060| loss_dfl:0.1911| 
INFO:root:val|Epoch10/100|Iter561(140/500)| lr:1.40e-01| loss_qfl:0.3814| loss_bbox:0.5369| loss_dfl:0.2062| 
INFO:root:val|Epoch10/100|Iter561(150/500)| lr:1.40e-01| loss_qfl:0.2193| loss_bbox:0.5291| loss_dfl:0.1852| 
INFO:root:val|Epoch10/100|Iter561(160/500)| lr:1.40e-01| loss_qfl:0.2733| loss_bbox:0.4378| loss_dfl:0.1698| 
INFO:root:val|Epoch10/100|Iter561(170/500)| lr:1.40e-01| loss_qfl:0.2591| loss_bbox:0.5626| loss_dfl:0.1796| 
INFO:root:val|Epoch10/100|Iter561(180/500)| lr:1.40e-01| loss_qfl:0.3041| loss_bbox:0.5094| loss_dfl:0.1804| 
INFO:root:val|Epoch10/100|Iter561(190/500)| lr:1.40e-01| loss_qfl:0.2740| loss_bbox:0.4356| loss_dfl:0.1779| 
INFO:root:val|Epoch10/100|Iter561(200/500)| lr:1.40e-01| loss_qfl:0.2705| loss_bbox:0.4265| loss_dfl:0.1656| 
INFO:root:val|Epoch10/100|Iter561(210/500)| lr:1.40e-01| loss_qfl:0.2687| loss_bbox:0.4098| loss_dfl:0.1632| 
INFO:root:val|Epoch10/100|Iter561(220/500)| lr:1.40e-01| loss_qfl:0.2220| loss_bbox:0.5249| loss_dfl:0.1697| 
INFO:root:val|Epoch10/100|Iter561(230/500)| lr:1.40e-01| loss_qfl:0.2647| loss_bbox:0.5004| loss_dfl:0.1794| 
INFO:root:val|Epoch10/100|Iter561(240/500)| lr:1.40e-01| loss_qfl:0.2188| loss_bbox:0.4822| loss_dfl:0.1714| 
INFO:root:val|Epoch10/100|Iter561(250/500)| lr:1.40e-01| loss_qfl:0.2239| loss_bbox:0.4372| loss_dfl:0.1569| 
INFO:root:val|Epoch10/100|Iter561(260/500)| lr:1.40e-01| loss_qfl:0.3116| loss_bbox:0.5164| loss_dfl:0.1879| 
INFO:root:val|Epoch10/100|Iter561(270/500)| lr:1.40e-01| loss_qfl:0.2122| loss_bbox:0.4482| loss_dfl:0.1919| 
INFO:root:val|Epoch10/100|Iter561(280/500)| lr:1.40e-01| loss_qfl:0.2427| loss_bbox:0.4664| loss_dfl:0.1705| 
INFO:root:val|Epoch10/100|Iter561(290/500)| lr:1.40e-01| loss_qfl:0.4161| loss_bbox:0.4691| loss_dfl:0.1829| 
INFO:root:val|Epoch10/100|Iter561(300/500)| lr:1.40e-01| loss_qfl:0.2371| loss_bbox:0.4577| loss_dfl:0.1897| 
INFO:root:val|Epoch10/100|Iter561(310/500)| lr:1.40e-01| loss_qfl:0.1781| loss_bbox:0.5038| loss_dfl:0.1959| 
INFO:root:val|Epoch10/100|Iter561(320/500)| lr:1.40e-01| loss_qfl:0.2653| loss_bbox:0.4189| loss_dfl:0.1684| 
INFO:root:val|Epoch10/100|Iter561(330/500)| lr:1.40e-01| loss_qfl:0.1955| loss_bbox:0.4028| loss_dfl:0.1725| 
INFO:root:val|Epoch10/100|Iter561(340/500)| lr:1.40e-01| loss_qfl:0.2336| loss_bbox:0.5679| loss_dfl:0.1923| 
INFO:root:val|Epoch10/100|Iter561(350/500)| lr:1.40e-01| loss_qfl:0.2308| loss_bbox:0.6258| loss_dfl:0.2015| 
INFO:root:val|Epoch10/100|Iter561(360/500)| lr:1.40e-01| loss_qfl:0.3433| loss_bbox:0.4510| loss_dfl:0.1757| 
INFO:root:val|Epoch10/100|Iter561(370/500)| lr:1.40e-01| loss_qfl:0.2082| loss_bbox:0.6118| loss_dfl:0.1900| 
INFO:root:val|Epoch10/100|Iter561(380/500)| lr:1.40e-01| loss_qfl:0.2359| loss_bbox:0.3867| loss_dfl:0.1585| 
INFO:root:val|Epoch10/100|Iter561(390/500)| lr:1.40e-01| loss_qfl:0.2181| loss_bbox:0.5217| loss_dfl:0.2211| 
INFO:root:val|Epoch10/100|Iter561(400/500)| lr:1.40e-01| loss_qfl:0.2882| loss_bbox:0.4893| loss_dfl:0.1824| 
INFO:root:val|Epoch10/100|Iter561(410/500)| lr:1.40e-01| loss_qfl:0.3031| loss_bbox:0.4998| loss_dfl:0.1713| 
INFO:root:val|Epoch10/100|Iter561(420/500)| lr:1.40e-01| loss_qfl:0.4033| loss_bbox:0.3966| loss_dfl:0.1628| 
INFO:root:val|Epoch10/100|Iter561(430/500)| lr:1.40e-01| loss_qfl:0.2636| loss_bbox:0.4582| loss_dfl:0.1712| 
INFO:root:val|Epoch10/100|Iter561(440/500)| lr:1.40e-01| loss_qfl:0.2743| loss_bbox:0.4848| loss_dfl:0.1732| 
INFO:root:val|Epoch10/100|Iter561(450/500)| lr:1.40e-01| loss_qfl:0.2680| loss_bbox:0.5091| loss_dfl:0.1833| 
INFO:root:val|Epoch10/100|Iter561(460/500)| lr:1.40e-01| loss_qfl:0.2621| loss_bbox:0.5491| loss_dfl:0.1911| 
INFO:root:val|Epoch10/100|Iter561(470/500)| lr:1.40e-01| loss_qfl:0.3229| loss_bbox:0.4116| loss_dfl:0.1809| 
INFO:root:val|Epoch10/100|Iter561(480/500)| lr:1.40e-01| loss_qfl:0.2631| loss_bbox:0.4209| loss_dfl:0.1841| 
INFO:root:val|Epoch10/100|Iter561(490/500)| lr:1.40e-01| loss_qfl:0.3096| loss_bbox:0.6880| loss_dfl:0.2410| 
INFO:root:train|Epoch11/100|Iter561(0/56)| lr:1.40e-01| loss_qfl:0.3096| loss_bbox:0.4702| loss_dfl:0.1740| 
INFO:root:train|Epoch11/100|Iter571(10/56)| lr:1.40e-01| loss_qfl:0.2994| loss_bbox:0.4638| loss_dfl:0.1746| 
INFO:root:train|Epoch11/100|Iter581(20/56)| lr:1.40e-01| loss_qfl:0.2720| loss_bbox:0.4357| loss_dfl:0.1712| 
INFO:root:train|Epoch11/100|Iter591(30/56)| lr:1.40e-01| loss_qfl:0.2758| loss_bbox:0.4658| loss_dfl:0.1744| 
INFO:root:train|Epoch11/100|Iter601(40/56)| lr:1.40e-01| loss_qfl:0.3027| loss_bbox:0.4572| loss_dfl:0.1720| 
INFO:root:train|Epoch11/100|Iter611(50/56)| lr:1.40e-01| loss_qfl:0.2874| loss_bbox:0.4525| loss_dfl:0.1749| 
INFO:root:train|Epoch12/100|Iter617(0/56)| lr:1.40e-01| loss_qfl:0.2660| loss_bbox:0.4382| loss_dfl:0.1798| 
INFO:root:train|Epoch12/100|Iter627(10/56)| lr:1.40e-01| loss_qfl:0.2668| loss_bbox:0.4652| loss_dfl:0.1769| 
INFO:root:train|Epoch12/100|Iter637(20/56)| lr:1.40e-01| loss_qfl:0.2658| loss_bbox:0.4450| loss_dfl:0.1721| 
INFO:root:train|Epoch12/100|Iter647(30/56)| lr:1.40e-01| loss_qfl:0.2662| loss_bbox:0.4547| loss_dfl:0.1757| 
INFO:root:train|Epoch12/100|Iter657(40/56)| lr:1.40e-01| loss_qfl:0.2844| loss_bbox:0.4519| loss_dfl:0.1708| 
INFO:root:train|Epoch12/100|Iter667(50/56)| lr:1.40e-01| loss_qfl:0.2806| loss_bbox:0.4689| loss_dfl:0.1751| 
INFO:root:train|Epoch13/100|Iter673(0/56)| lr:1.40e-01| loss_qfl:0.2649| loss_bbox:0.4548| loss_dfl:0.1794| 
INFO:root:train|Epoch13/100|Iter683(10/56)| lr:1.40e-01| loss_qfl:0.2592| loss_bbox:0.4543| loss_dfl:0.1729| 
INFO:root:train|Epoch13/100|Iter693(20/56)| lr:1.40e-01| loss_qfl:0.2703| loss_bbox:0.4422| loss_dfl:0.1716| 
INFO:root:train|Epoch13/100|Iter703(30/56)| lr:1.40e-01| loss_qfl:0.2667| loss_bbox:0.4392| loss_dfl:0.1711| 
INFO:root:train|Epoch13/100|Iter713(40/56)| lr:1.40e-01| loss_qfl:0.2670| loss_bbox:0.4401| loss_dfl:0.1699| 
INFO:root:train|Epoch13/100|Iter723(50/56)| lr:1.40e-01| loss_qfl:0.2667| loss_bbox:0.4682| loss_dfl:0.1743| 
INFO:root:train|Epoch14/100|Iter729(0/56)| lr:1.40e-01| loss_qfl:0.2784| loss_bbox:0.4422| loss_dfl:0.1736| 
INFO:root:train|Epoch14/100|Iter739(10/56)| lr:1.40e-01| loss_qfl:0.2561| loss_bbox:0.4470| loss_dfl:0.1698| 
INFO:root:train|Epoch14/100|Iter749(20/56)| lr:1.40e-01| loss_qfl:0.2351| loss_bbox:0.4506| loss_dfl:0.1707| 
INFO:root:train|Epoch14/100|Iter759(30/56)| lr:1.40e-01| loss_qfl:0.2758| loss_bbox:0.4299| loss_dfl:0.1716| 
INFO:root:train|Epoch14/100|Iter769(40/56)| lr:1.40e-01| loss_qfl:0.2554| loss_bbox:0.4463| loss_dfl:0.1718| 
INFO:root:train|Epoch14/100|Iter779(50/56)| lr:1.40e-01| loss_qfl:0.2676| loss_bbox:0.4404| loss_dfl:0.1703| 
INFO:root:train|Epoch15/100|Iter785(0/56)| lr:1.40e-01| loss_qfl:0.2291| loss_bbox:0.4477| loss_dfl:0.1685| 
INFO:root:train|Epoch15/100|Iter795(10/56)| lr:1.40e-01| loss_qfl:0.2591| loss_bbox:0.4359| loss_dfl:0.1697| 
INFO:root:train|Epoch15/100|Iter805(20/56)| lr:1.40e-01| loss_qfl:0.2654| loss_bbox:0.4360| loss_dfl:0.1700| 
INFO:root:train|Epoch15/100|Iter815(30/56)| lr:1.40e-01| loss_qfl:0.2491| loss_bbox:0.4226| loss_dfl:0.1686| 
INFO:root:train|Epoch15/100|Iter825(40/56)| lr:1.40e-01| loss_qfl:0.2395| loss_bbox:0.4374| loss_dfl:0.1689| 
INFO:root:train|Epoch15/100|Iter835(50/56)| lr:1.40e-01| loss_qfl:0.2563| loss_bbox:0.4521| loss_dfl:0.1735| 
INFO:root:train|Epoch16/100|Iter841(0/56)| lr:1.40e-01| loss_qfl:0.2376| loss_bbox:0.4130| loss_dfl:0.1717| 
INFO:root:train|Epoch16/100|Iter851(10/56)| lr:1.40e-01| loss_qfl:0.2525| loss_bbox:0.4547| loss_dfl:0.1721| 
INFO:root:train|Epoch16/100|Iter861(20/56)| lr:1.40e-01| loss_qfl:0.2501| loss_bbox:0.4217| loss_dfl:0.1689| 
INFO:root:train|Epoch16/100|Iter871(30/56)| lr:1.40e-01| loss_qfl:0.2359| loss_bbox:0.4435| loss_dfl:0.1704| 
INFO:root:train|Epoch16/100|Iter881(40/56)| lr:1.40e-01| loss_qfl:0.2513| loss_bbox:0.4363| loss_dfl:0.1702| 
INFO:root:train|Epoch16/100|Iter891(50/56)| lr:1.40e-01| loss_qfl:0.2484| loss_bbox:0.4332| loss_dfl:0.1686| 
INFO:root:train|Epoch17/100|Iter897(0/56)| lr:1.40e-01| loss_qfl:0.2357| loss_bbox:0.4482| loss_dfl:0.1674| 
INFO:root:train|Epoch17/100|Iter907(10/56)| lr:1.40e-01| loss_qfl:0.2325| loss_bbox:0.4306| loss_dfl:0.1693| 
INFO:root:train|Epoch17/100|Iter917(20/56)| lr:1.40e-01| loss_qfl:0.2547| loss_bbox:0.4501| loss_dfl:0.1749| 
INFO:root:train|Epoch17/100|Iter927(30/56)| lr:1.40e-01| loss_qfl:0.2665| loss_bbox:0.4427| loss_dfl:0.1701| 
INFO:root:train|Epoch17/100|Iter937(40/56)| lr:1.40e-01| loss_qfl:0.2350| loss_bbox:0.4268| loss_dfl:0.1670| 
INFO:root:train|Epoch17/100|Iter947(50/56)| lr:1.40e-01| loss_qfl:0.2502| loss_bbox:0.4287| loss_dfl:0.1694| 
INFO:root:train|Epoch18/100|Iter953(0/56)| lr:1.40e-01| loss_qfl:0.2749| loss_bbox:0.4694| loss_dfl:0.1740| 
INFO:root:train|Epoch18/100|Iter963(10/56)| lr:1.40e-01| loss_qfl:0.2286| loss_bbox:0.4348| loss_dfl:0.1689| 
INFO:root:train|Epoch18/100|Iter973(20/56)| lr:1.40e-01| loss_qfl:0.2218| loss_bbox:0.4247| loss_dfl:0.1674| 
INFO:root:train|Epoch18/100|Iter983(30/56)| lr:1.40e-01| loss_qfl:0.2369| loss_bbox:0.4337| loss_dfl:0.1682| 
INFO:root:train|Epoch18/100|Iter993(40/56)| lr:1.40e-01| loss_qfl:0.2430| loss_bbox:0.4407| loss_dfl:0.1681| 
INFO:root:train|Epoch18/100|Iter1003(50/56)| lr:1.40e-01| loss_qfl:0.2138| loss_bbox:0.4114| loss_dfl:0.1653| 
INFO:root:train|Epoch19/100|Iter1009(0/56)| lr:1.40e-01| loss_qfl:0.2384| loss_bbox:0.4856| loss_dfl:0.1714| 
INFO:root:train|Epoch19/100|Iter1019(10/56)| lr:1.40e-01| loss_qfl:0.2265| loss_bbox:0.4238| loss_dfl:0.1676| 
INFO:root:train|Epoch19/100|Iter1029(20/56)| lr:1.40e-01| loss_qfl:0.2280| loss_bbox:0.4336| loss_dfl:0.1689| 
INFO:root:train|Epoch19/100|Iter1039(30/56)| lr:1.40e-01| loss_qfl:0.2142| loss_bbox:0.4316| loss_dfl:0.1685| 
INFO:root:train|Epoch19/100|Iter1049(40/56)| lr:1.40e-01| loss_qfl:0.2605| loss_bbox:0.4402| loss_dfl:0.1687| 
INFO:root:train|Epoch19/100|Iter1059(50/56)| lr:1.40e-01| loss_qfl:0.2619| loss_bbox:0.4418| loss_dfl:0.1709| 
INFO:root:train|Epoch20/100|Iter1065(0/56)| lr:1.40e-01| loss_qfl:0.2290| loss_bbox:0.4434| loss_dfl:0.1738| 
INFO:root:train|Epoch20/100|Iter1075(10/56)| lr:1.40e-01| loss_qfl:0.2250| loss_bbox:0.4253| loss_dfl:0.1679| 
